order_id,Order Date,ship_date,ship_mode,customer_name,segment,state,country,product_id,category,sub_category,product_name,sales,quantity,discount,shipping_cost
MX-2011-132598,14/09/2011,19/09/2011,Standard Class,Hilary Holden,Corporate,Managua,Nicaragua,OFF-LA-10002354,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set",60,7,0,4.6
MX-2011-109414,14/09/2011,20/09/2011,Standard Class,Christine Abelman,Corporate,Jalisco,Mexico,OFF-ST-10001890,Office Supplies,Storage,"Eldon Trays, Industrial",32,1,0,4.39
ID-2011-82414,14/09/2011,21/09/2011,Standard Class,Damala Kotsonis,Corporate,Auckland,New Zealand,FUR-FU-10000018,Furniture,Furnishings,"Eldon Clock, Erganomic",66,2,0.4,4.2
US-2011-100853,14/09/2011,19/09/2011,Standard Class,Jennifer Braxton,Corporate,Illinois,United States,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52,2,0.8,4.09
ES-2011-2660418,14/09/2011,19/09/2011,Second Class,Ted Trevino,Consumer,England,United Kingdom,OFF-ST-10001648,Office Supplies,Storage,"Tenex Shelving, Blue",273,5,0,3.48
US-2011-147277,14/09/2011,17/09/2011,Second Class,Michelle Huthwaite,Consumer,Piura,Peru,TEC-AC-10004044,Technology,Accessories,"SanDisk Mouse, Programmable",48,3,0.4,2.73
ID-2011-82414,14/09/2011,21/09/2011,Standard Class,Damala Kotsonis,Corporate,Auckland,New Zealand,OFF-LA-10004749,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",27,4,0.4,2.64
CA-2011-145576,14/09/2011,18/09/2011,Second Class,Cynthia Arntzen,Consumer,Florida,United States,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,0.2,2.53
EG-2011-9920,14/09/2011,18/09/2011,Standard Class,Lindsay Williams,Corporate,Kafr Ash Shaykh,Egypt,OFF-WIL-10004697,Office Supplies,Binders,"Wilson Jones Binder, Economy",13,1,0,1.97
EG-2011-6700,14/09/2011,18/09/2011,Standard Class,Robert Waldorf,Consumer,Al Qahirah,Egypt,OFF-BIC-10002942,Office Supplies,Art,"BIC Highlighters, Easy-Erase",19,1,0,1.95
CA-2011-160766,14/09/2011,14/09/2011,Same Day,Darrin Martin,Consumer,New York,United States,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,17,1,0,1.79
ES-2011-4508489,14/09/2011,19/09/2011,Standard Class,Becky Pak,Consumer,South Denmark,Denmark,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",25,4,0.5,1.57
IN-2011-48863,14/09/2011,18/09/2011,Standard Class,Toby Swindell,Consumer,Yangon,Myanmar (Burma),OFF-PA-10004495,Office Supplies,Paper,"SanDisk Note Cards, Premium",25,1,0.17,1.36
CA-2011-145576,14/09/2011,18/09/2011,Second Class,Cynthia Arntzen,Consumer,Florida,United States,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13,3,0.2,1.36
US-2011-100853,14/09/2011,19/09/2011,Standard Class,Jennifer Braxton,Corporate,Illinois,United States,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20,4,0.2,1.33
ES-2011-5177366,14/09/2011,21/09/2011,Standard Class,Kristen Hastings,Corporate,Saxony,Germany,OFF-LA-10000508,Office Supplies,Labels,"Harbour Creations Round Labels, 5000 Label Set",21,3,0,1.32
US-2011-127635,14/09/2011,18/09/2011,Second Class,Scott Cohen,Corporate,Texas,United States,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,7,2,0.2,1
MX-2011-143140,14/09/2011,20/09/2011,Standard Class,Duane Noonan,Consumer,Michoacán,Mexico,OFF-LA-10003327,Office Supplies,Labels,"Hon Legal Exhibit Labels, Adjustable",18,3,0,0.97
MX-2011-136546,14/09/2011,18/09/2011,Standard Class,Tom Zandusky,Corporate,Puebla,Mexico,TEC-PH-10003970,Technology,Phones,"Cisco Headset, Full Size",299,5,0,0.73
US-2011-127635,14/09/2011,18/09/2011,Second Class,Scott Cohen,Corporate,Texas,United States,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,9,2,0.8,0.67
US-2011-127635,14/09/2011,18/09/2011,Second Class,Scott Cohen,Corporate,Texas,United States,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6,4,0.2,0.62
CA-2011-113362,14/09/2011,19/09/2011,Standard Class,Astrea Jones,Consumer,New York,United States,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11,3,0,0.55
CA-2011-159184,14/09/2011,19/09/2011,Standard Class,John Castell,Consumer,Georgia,United States,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7,2,0,0.52
US-2011-127635,14/09/2011,18/09/2011,Second Class,Scott Cohen,Corporate,Texas,United States,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,10,5,0.6,0.32
IN-2011-63598,15/09/2011,18/09/2011,Second Class,Victor Preis,Home Office,Queensland,Australia,OFF-ST-10003306,Office Supplies,Storage,"Eldon File Cart, Single Width",809,7,0.1,219.26
US-2011-121664,15/09/2011,17/09/2011,First Class,Steven Cartwright,Consumer,Rio de Janeiro,Brazil,FUR-TA-10001496,Furniture,Tables,"Barricks Computer Table, Fully Assembled",1274,5,0.2,204.31
IT-2011-3586982,15/09/2011,20/09/2011,Standard Class,Jack O'Briant,Corporate,Thuringia,Germany,TEC-AC-10003403,Technology,Accessories,"Enermax Router, USB",1293,5,0,85.99
ES-2011-3848020,15/09/2011,22/09/2011,Standard Class,Doug Jacobs,Consumer,Madrid,Spain,FUR-FU-10000668,Furniture,Furnishings,"Tenex Frame, Durable",749,7,0,85.46
IT-2011-3586982,15/09/2011,20/09/2011,Standard Class,Jack O'Briant,Corporate,Thuringia,Germany,FUR-BO-10001392,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",785,2,0.1,65.69
US-2011-125689,15/09/2011,20/09/2011,Standard Class,Dana Kaydos,Consumer,Chiriquí,Panama,OFF-AP-10000200,Office Supplies,Appliances,"KitchenAid Refrigerator, Red",634,3,0.4,50.9
IN-2011-75939,15/09/2011,18/09/2011,Second Class,Paul MacIntyre,Consumer,Jilin,China,TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color",640,2,0,40.61
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,FUR-FU-10004820,Furniture,Furnishings,"Advantus Photo Frame, Erganomic",361,7,0,34.73
IN-2011-63598,15/09/2011,18/09/2011,Second Class,Victor Preis,Home Office,Queensland,Australia,TEC-AC-10002702,Technology,Accessories,"Enermax Keyboard, Bluetooth",75,1,0.1,32.94
US-2011-167787,15/09/2011,20/09/2011,Standard Class,Kristina Nunn,Home Office,Chihuahua,Mexico,FUR-CH-10004725,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",215,7,0.2,32.71
ES-2011-4587082,15/09/2011,19/09/2011,Standard Class,Juliana Krohn,Consumer,Valenciana,Spain,TEC-PH-10003439,Technology,Phones,"Apple Audio Dock, VoIP",301,2,0.1,31.12
IN-2011-63598,15/09/2011,18/09/2011,Second Class,Victor Preis,Home Office,Queensland,Australia,OFF-SU-10003789,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",94,3,0.1,26.85
MX-2011-123624,15/09/2011,19/09/2011,Second Class,Kelly Andreada,Consumer,Bogota,Colombia,TEC-PH-10002102,Technology,Phones,"Nokia Headset, Cordless",203,4,0,24.69
MX-2011-134873,15/09/2011,17/09/2011,Second Class,Henia Zydlo,Consumer,Guanajuato,Mexico,FUR-CH-10000171,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",282,6,0.2,22.85
ES-2011-1770042,15/09/2011,19/09/2011,Standard Class,Cathy Hwang,Home Office,Baden-Württemberg,Germany,OFF-BI-10002894,Office Supplies,Binders,"Avery Binding Machine, Durable",252,5,0,22.64
IN-2011-54533,15/09/2011,20/09/2011,Standard Class,Nathan Cano,Consumer,Shandong,China,OFF-SU-10001407,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",264,6,0,22
IT-2011-1327965,15/09/2011,22/09/2011,Standard Class,Duane Benoit,Consumer,England,United Kingdom,OFF-ST-10004597,Office Supplies,Storage,"Rogers File Cart, Blue",281,2,0,19.59
MX-2011-120397,15/09/2011,17/09/2011,Second Class,Patricia Hirasaki,Home Office,São Paulo,Brazil,OFF-AP-10003043,Office Supplies,Appliances,"Breville Blender, White",121,2,0,16.59
MX-2011-134873,15/09/2011,17/09/2011,Second Class,Henia Zydlo,Consumer,Guanajuato,Mexico,TEC-CO-10001042,Technology,Copiers,"Sharp Fax and Copier, High-Speed",111,1,0.002,16.36
MX-2011-123624,15/09/2011,19/09/2011,Second Class,Kelly Andreada,Consumer,Bogota,Colombia,OFF-AR-10000904,Office Supplies,Art,"Sanford Sketch Pad, Blue",121,4,0,15.08
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,OFF-ST-10000220,Office Supplies,Storage,"Rogers Shelving, Industrial",188,3,0,12.98
IN-2011-54533,15/09/2011,20/09/2011,Standard Class,Nathan Cano,Consumer,Shandong,China,FUR-FU-10003451,Furniture,Furnishings,"Eldon Frame, Black",233,2,0,11.72
IN-2011-85130,15/09/2011,19/09/2011,Standard Class,Harold Ryan,Corporate,Waikato,New Zealand,OFF-ST-10000299,Office Supplies,Storage,"Tenex Trays, Single Width",108,2,0,11.28
IN-2011-75806,15/09/2011,20/09/2011,Standard Class,Amy Cox,Consumer,Tasmania,Australia,OFF-ST-10001124,Office Supplies,Storage,"Fellowes Trays, Wire Frame",254,5,0.1,11.21
IN-2011-63598,15/09/2011,18/09/2011,Second Class,Victor Preis,Home Office,Queensland,Australia,OFF-EN-10001789,Office Supplies,Envelopes,"Kraft Peel and Seal, Set of 50",37,2,0.1,8.35
IT-2011-1165265,15/09/2011,15/09/2011,Same Day,Toby Gnade,Consumer,Dublin,Ireland,OFF-BI-10002225,Office Supplies,Binders,"Cardinal Binding Machine, Durable",51,2,0.5,7.11
ES-2011-1770042,15/09/2011,19/09/2011,Standard Class,Cathy Hwang,Home Office,Baden-Württemberg,Germany,FUR-FU-10002521,Furniture,Furnishings,"Tenex Stacking Tray, Black",76,3,0,6.54
MX-2011-120677,15/09/2011,22/09/2011,Standard Class,Shui Tom,Consumer,Guanajuato,Mexico,OFF-AP-10002697,Office Supplies,Appliances,"Breville Coffee Grinder, Red",206,5,0,6.23
ES-2011-1770042,15/09/2011,19/09/2011,Standard Class,Cathy Hwang,Home Office,Baden-Württemberg,Germany,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",90,3,0,5.75
CA-2011-149594,15/09/2011,19/09/2011,Standard Class,Monica Federle,Corporate,Pennsylvania,United States,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",104,4,0.2,4.1
IR-2011-4250,15/09/2011,19/09/2011,Second Class,Tim Brockman,Consumer,Kermanshah,Iran,TEC-STA-10000008,Technology,Machines,"StarTech Calculator, Wireless",40,1,0,3.46
IT-2011-3586982,15/09/2011,20/09/2011,Standard Class,Jack O'Briant,Corporate,Thuringia,Germany,OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame",60,4,0.1,3.44
IN-2011-63598,15/09/2011,18/09/2011,Second Class,Victor Preis,Home Office,Queensland,Australia,OFF-FA-10002569,Office Supplies,Fasteners,"Stockwell Staples, Metal",29,3,0.1,3.2
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,OFF-FA-10004813,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",50,3,0,3
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,OFF-FA-10003218,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",36,3,0,2.68
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,OFF-FA-10000577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",27,2,0,2.49
US-2011-167787,15/09/2011,20/09/2011,Standard Class,Kristina Nunn,Home Office,Chihuahua,Mexico,OFF-LA-10001800,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",30,4,0,2.27
MX-2011-120397,15/09/2011,17/09/2011,Second Class,Patricia Hirasaki,Home Office,São Paulo,Brazil,OFF-EN-10000532,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50",19,3,0,2.14
IN-2011-78823,15/09/2011,20/09/2011,Standard Class,Max Engle,Consumer,Rajasthan,India,OFF-LA-10004114,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",54,6,0,2.09
IN-2011-54533,15/09/2011,20/09/2011,Standard Class,Nathan Cano,Consumer,Shandong,China,OFF-PA-10000924,Office Supplies,Paper,"Green Bar Message Books, Multicolor",25,1,0,1.73
US-2011-125689,15/09/2011,20/09/2011,Standard Class,Dana Kaydos,Consumer,Chiriquí,Panama,OFF-SU-10004662,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip",53,3,0.4,1.67
US-2011-100629,15/09/2011,17/09/2011,Second Class,Julie Kriz,Home Office,Choluteca,Honduras,FUR-FU-10004842,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",22,3,0.4,1.47
RS-2011-4670,15/09/2011,20/09/2011,Standard Class,Michael Paige,Corporate,Arkhangel'sk,Russia,OFF-ACC-10003788,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",12,2,0,1.41
CA-2011-138100,15/09/2011,20/09/2011,Standard Class,Alex Avila,Consumer,New York,United States,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",15,2,0,1.31
IR-2011-4250,15/09/2011,19/09/2011,Second Class,Tim Brockman,Consumer,Kermanshah,Iran,OFF-IBI-10001951,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",13,2,0,1.01
CA-2011-138100,15/09/2011,20/09/2011,Standard Class,Alex Avila,Consumer,New York,United States,OFF-PA-10000349,Office Supplies,Paper,Staples,15,3,0,0.99
IR-2011-4250,15/09/2011,19/09/2011,Second Class,Tim Brockman,Consumer,Kermanshah,Iran,OFF-KRA-10001967,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",20,1,0,0.66
CG-2011-6160,15/09/2011,19/09/2011,Standard Class,Astrea Jones,Consumer,Kasai-Occidental,Democratic Republic of the Congo,OFF-AVE-10003279,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",6,1,0,0.45
ES-2011-2592061,16/09/2011,20/09/2011,Standard Class,Fred Harton,Consumer,England,United Kingdom,FUR-TA-10000052,Furniture,Tables,"Hon Training Table, Adjustable Height",1674,5,0,163.21
MX-2011-146535,16/09/2011,19/09/2011,First Class,Becky Pak,Consumer,Holguín,Cuba,OFF-ST-10004754,Office Supplies,Storage,"Fellowes Lockers, Single Width",553,4,0,102.93
ES-2011-5380791,16/09/2011,20/09/2011,Standard Class,John Castell,Consumer,North Rhine-Westphalia,Germany,TEC-MA-10001881,Technology,Machines,"Konica Card Printer, Red",862,5,0,67.62
ID-2011-46021,16/09/2011,18/09/2011,First Class,Anne McFarland,Consumer,Victoria,Australia,OFF-ST-10000622,Office Supplies,Storage,"Rogers File Cart, Single Width",256,2,0.1,52.5
IN-2011-66629,16/09/2011,19/09/2011,First Class,Patricia Hirasaki,Home Office,National Capital,Philippines,FUR-CH-10002626,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",189,3,0.25,42.22
ES-2011-5380791,16/09/2011,20/09/2011,Standard Class,John Castell,Consumer,North Rhine-Westphalia,Germany,FUR-BO-10003779,Furniture,Bookcases,"Ikea Library with Doors, Traditional",654,2,0.1,16.61
ID-2011-46553,16/09/2011,16/09/2011,Same Day,Becky Pak,Consumer,Jawa Timur,Indonesia,TEC-MA-10000354,Technology,Machines,"StarTech Calculator, Wireless",100,3,0.17,14.96
ES-2011-4507133,16/09/2011,20/09/2011,Standard Class,Andrew Roberts,Consumer,Mecklenburg-Vorpommern,Germany,TEC-PH-10003055,Technology,Phones,"Apple Audio Dock, Cordless",170,1,0,14.56
ES-2011-2846240,16/09/2011,18/09/2011,Second Class,Joni Blumstein,Consumer,North Holland,Netherlands,TEC-AC-10001002,Technology,Accessories,"SanDisk Memory Card, USB",169,3,0.5,14.3
ES-2011-5380791,16/09/2011,20/09/2011,Standard Class,John Castell,Consumer,North Rhine-Westphalia,Germany,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",169,3,0.1,13.09
PL-2011-4070,16/09/2011,21/09/2011,Standard Class,Patricia Hirasaki,Home Office,Masovia,Poland,FUR-BUS-10002138,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",252,2,0,12.81
ES-2011-2846240,16/09/2011,18/09/2011,Second Class,Joni Blumstein,Consumer,North Holland,Netherlands,OFF-AP-10003972,Office Supplies,Appliances,"Hoover Coffee Grinder, Silver",174,5,0.5,10.68
CA-2011-141152,16/09/2011,19/09/2011,First Class,Randy Ferguson,Corporate,New York,United States,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",34,1,0.2,6.89
PL-2011-4070,16/09/2011,21/09/2011,Standard Class,Patricia Hirasaki,Home Office,Masovia,Poland,OFF-SME-10000520,Office Supplies,Storage,"Smead Shelving, Wire Frame",48,1,0,5.17
ES-2011-2846240,16/09/2011,18/09/2011,Second Class,Joni Blumstein,Consumer,North Holland,Netherlands,FUR-FU-10000142,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",53,3,0.2,3.84
US-2011-105851,16/09/2011,16/09/2011,Same Day,Jasper Cacioppo,Consumer,Buenos Aires,Argentina,OFF-FA-10001401,Office Supplies,Fasteners,"OIC Staples, 12 Pack",13,3,0.4,2.57
ES-2011-5380791,16/09/2011,20/09/2011,Standard Class,John Castell,Consumer,North Rhine-Westphalia,Germany,OFF-PA-10000961,Office Supplies,Paper,"Green Bar Parchment Paper, Premium",17,1,0,1.81
IN-2011-83429,16/09/2011,21/09/2011,Standard Class,Roy Collins,Consumer,New South Wales,Australia,OFF-LA-10000438,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",22,2,0,1.28
ES-2011-3285117,17/09/2011,22/09/2011,Standard Class,Katrina Willman,Consumer,North Rhine-Westphalia,Germany,FUR-TA-10002789,Furniture,Tables,"Hon Coffee Table, with Bottom Storage",616,3,0.35,57.04
IN-2011-45398,17/09/2011,20/09/2011,First Class,Matt Abelman,Home Office,Queensland,Australia,OFF-AP-10001254,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Red",127,2,0.1,40.03
IN-2011-45398,17/09/2011,20/09/2011,First Class,Matt Abelman,Home Office,Queensland,Australia,FUR-BO-10001541,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional",111,1,0.1,28.07
IN-2011-45398,17/09/2011,20/09/2011,First Class,Matt Abelman,Home Office,Queensland,Australia,OFF-LA-10000707,Office Supplies,Labels,"Avery Removable Labels, Adjustable",62,8,0.1,25.96
ES-2011-3202814,17/09/2011,23/09/2011,Standard Class,Odella Nelson,Corporate,Emilia-Romagna,Italy,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",153,3,0,21.34
CA-2011-112851,17/09/2011,21/09/2011,Standard Class,Nick Radford,Consumer,California,United States,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",183,3,0,18.49
ES-2011-3128239,17/09/2011,20/09/2011,Second Class,Muhammed MacIntyre,Corporate,England,United Kingdom,OFF-SU-10002544,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",251,8,0,17.7
ES-2011-3202814,17/09/2011,23/09/2011,Standard Class,Odella Nelson,Corporate,Emilia-Romagna,Italy,FUR-FU-10001090,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",117,5,0,15.97
CA-2011-103940,17/09/2011,21/09/2011,Standard Class,Bradley Nguyen,Consumer,Washington,United States,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137,5,0.2,13.66
CA-2011-131947,17/09/2011,22/09/2011,Standard Class,Joseph Airdo,Consumer,Oregon,United States,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,149,6,0.2,11.94
IN-2011-27716,17/09/2011,21/09/2011,Standard Class,Philip Brown,Consumer,Jiangsu,China,OFF-EN-10004462,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",127,6,0,11.42
IN-2011-60826,17/09/2011,19/09/2011,Second Class,Khloe Miller,Consumer,Bihar,India,OFF-ST-10004228,Office Supplies,Storage,"Tenex Shelving, Industrial",55,1,0,7.99
CA-2011-103940,17/09/2011,21/09/2011,Standard Class,Bradley Nguyen,Consumer,Washington,United States,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,58,3,0,4.99
IN-2011-60826,17/09/2011,19/09/2011,Second Class,Khloe Miller,Consumer,Bihar,India,OFF-FA-10000248,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",28,2,0,3.81
CA-2011-131947,17/09/2011,22/09/2011,Standard Class,Joseph Airdo,Consumer,Oregon,United States,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",56,10,0.2,2.8
CA-2011-103940,17/09/2011,21/09/2011,Standard Class,Bradley Nguyen,Consumer,Washington,United States,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35,2,0,2.67
CA-2011-103940,17/09/2011,21/09/2011,Standard Class,Bradley Nguyen,Consumer,Washington,United States,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30,2,0,2.45
CA-2011-131947,17/09/2011,22/09/2011,Standard Class,Joseph Airdo,Consumer,Oregon,United States,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,30,5,0.7,1.72
CA-2011-131947,17/09/2011,22/09/2011,Standard Class,Joseph Airdo,Consumer,Oregon,United States,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40,5,0.2,1.68
CA-2011-131947,17/09/2011,22/09/2011,Standard Class,Joseph Airdo,Consumer,Oregon,United States,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38,3,0.2,1.66
US-2011-117170,17/09/2011,24/09/2011,Standard Class,Kean Takahito,Consumer,North Carolina,United States,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,48,2,0.2,1.59
US-2011-158638,17/09/2011,21/09/2011,Standard Class,Anthony Garverick,Home Office,Pennsylvania,United States,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6,4,0.7,0.36
US-2011-117170,17/09/2011,24/09/2011,Standard Class,Kean Takahito,Consumer,North Carolina,United States,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,5,1,0.2,0.32
